Time,H,Q
40717.875,0.86,364.21
40717.91667,0.88,373.2
40717.95833,0.73,308.43
40718,0.71,300.26
40718.04167,0.55,238.85
40718.08333,0.42,194.12
40718.125,0.4,187.65
40718.16667,0.34,168.9
40718.20833,0.36,175.04
40718.25,0.4,187.65
40718.29167,0.48,214.19
40718.33333,0.57,246.14
40718.375,0.6,257.29
40718.41667,0.58,249.83
40718.45833,0.5,221.1
40718.5,0.48,214.19
40718.54167,0.37,178.15
40718.58333,0.33,165.87
40718.625,0.32,162.86
40718.66667,0.27,148.27
40718.70833,0.3,156.94
40718.75,0.49,217.63
40718.79167,0.53,231.67
40718.83333,0.67,284.25
40718.875,0.8,337.89
40718.91667,0.77,325.1
40718.95833,0.77,325.1
40719,0.64,272.53
40719.04167,0.51,224.59
40719.08333,0.41,190.87
40719.125,0.26,145.43
40719.16667,0.15,116.02
40719.20833,0.08,99.04
40719.25,0.08,99.04
40719.29167,0.13,111.03
40719.33333,0.21,131.65
40719.375,0.28,151.13
40719.41667,0.32,162.86
40719.45833,0.39,184.45
40719.5,0.33,165.87
40719.54167,0.31,159.89
40719.58333,0.26,145.43
40719.625,0.26,145.43
40719.66667,0.17,121.12
40719.70833,0.23,137.08
40719.75,0.28,151.13
40719.79167,0.41,190.87
40719.83333,0.49,217.63
40719.875,0.53,231.67
40719.91667,0.69,292.2
40719.95833,0.63,268.68
40720,0.58,249.83
40720.04167,0.56,242.48
40720.08333,0.35,171.95
40720.125,0.24,139.84
40720.16667,0.13,111.03
40720.20833,-0.01,79.18
40720.25,-0.05,71.06
40720.29167,-0.03,75.07
40720.33333,-0.03,75.07
40720.375,0.07,96.72
40720.41667,0.18,123.71
40720.45833,0.22,134.35
40720.5,0.34,168.9
40720.54167,0.4,187.65
40720.58333,0.35,171.95
40720.625,0.42,194.12
40720.66667,0.35,171.95
40720.70833,0.35,171.95
40720.75,0.4,187.65
40720.79167,0.4,187.65
40720.83333,0.48,214.19
40720.875,0.63,268.68
40720.91667,0.67,284.25
40720.95833,0.72,304.33
40721,0.81,342.21
40721.04167,0.73,308.43
40721.08333,0.65,276.41
40721.125,0.61,261.06
40721.16667,0.54,235.24
40721.20833,0.54,235.24
40721.25,0.54,235.24
40721.29167,0.55,238.85
40721.33333,0.62,264.85
40721.375,0.64,272.53
40721.41667,0.68,288.21
40721.45833,0.74,312.56
40721.5,0.84,355.33
40721.54167,0.88,373.2
40721.58333,0.92,391.51
40721.625,0.93,396.16
40721.66667,0.92,391.51
40721.70833,0.93,396.16
40721.75,0.92,391.51
40721.79167,0.93,396.16
40721.83333,0.91,386.89
40721.875,0.93,396.16
40721.91667,0.99,424.62
40721.95833,1.01,434.32
40722,1,429.46
40722.04167,1.02,439.22
40722.08333,0.92,391.51
40722.125,0.82,346.55
40722.16667,0.76,320.89
40722.20833,0.64,272.53
40722.25,0.57,246.14
40722.29167,0.55,238.85
40722.33333,0.52,228.11
40722.375,0.5,221.1
40722.41667,0.48,214.19
40722.45833,0.52,228.11
40722.5,0.54,235.24
40722.54167,0.65,276.41
40722.58333,0.74,312.56
40722.625,0.79,333.6
40722.66667,0.78,329.33
40722.70833,0.75,316.71
40722.75,0.66,280.31
40722.79167,0.62,264.85
40722.83333,0.62,264.85
40722.875,0.61,261.06
40722.91667,0.69,292.2
40722.95833,0.77,325.1
40723,0.81,342.21
40723.04167,0.89,377.74
40723.08333,0.88,373.2
40723.125,0.77,325.1
40723.16667,0.66,280.31
40723.20833,0.48,214.19
40723.25,0.3,156.94
40723.29167,0.18,123.71
40723.33333,0.14,113.52
40723.375,0.11,106.15
40723.41667,0.07,96.72
40723.45833,0.14,113.52
40723.5,0.2,128.98
40723.54167,0.4,187.65
40723.58333,0.54,235.24
40723.625,0.67,284.25
40723.66667,0.71,300.26
40723.70833,0.72,304.33
40723.75,0.66,280.31
40723.79167,0.59,253.54
40723.83333,0.48,214.19
40723.875,0.53,231.67
40723.91667,0.52,228.11
40723.95833,0.56,242.48
40724,0.78,329.33
40724.04167,0.77,325.1
40724.08333,0.87,368.69
40724.125,0.85,359.75
40724.16667,0.67,284.25
40724.20833,0.52,228.11
40724.25,0.33,165.87
40724.29167,0.09,101.38
40724.33333,-0.02,77.11
40724.375,-0.07,67.17
40724.41667,-0.16,51.01
40724.45833,-0.12,57.92
40724.5,-0.04,73.05
40724.54167,0.15,116.02
40724.58333,0.42,194.12
40724.625,0.61,261.06
40724.66667,0.72,304.33
40724.70833,0.71,300.26
40724.75,0.69,292.2
40724.79167,0.59,253.54
40724.83333,0.52,228.11
40724.875,0.46,207.39
40724.91667,0.49,217.63
40724.95833,0.49,217.63
40725,0.7,296.22
40725.04167,0.77,325.1
40725.08333,0.96,410.27
40725.125,0.95,405.54
40725.16667,0.89,377.74
40725.20833,0.7,296.22
40725.25,0.55,238.85
40725.29167,0.27,148.27
40725.33333,0.07,96.72
40725.375,-0.07,67.17
40725.41667,-0.15,52.69
40725.45833,-0.15,52.69
40725.5,-0.02,77.11
40725.54167,0.12,108.58
40725.58333,0.44,200.7
40725.625,0.68,288.21
40725.66667,0.74,312.56
40725.70833,0.86,364.21
40725.75,0.84,355.33
40725.79167,0.7,296.22
40725.83333,0.64,272.53
40725.875,0.55,238.85
40725.91667,0.5,221.1
40725.95833,0.51,224.59
40726,0.62,264.85
40726.04167,0.76,320.89
40726.08333,0.98,419.81
40726.125,0.99,424.62
40726.16667,1.02,439.22
40726.20833,0.87,368.69
40726.25,0.71,300.26
40726.29167,0.43,197.4
40726.33333,0.21,131.65
40726.375,0.02,85.55
40726.41667,-0.12,57.92
40726.45833,-0.19,46.11
40726.5,-0.19,46.11
40726.54167,-0.12,57.92
40726.58333,0.1,103.76
40726.625,0.46,207.39
40726.66667,0.62,264.85
40726.70833,0.88,373.2
40726.75,0.77,325.1
40726.79167,0.77,325.1
40726.83333,0.69,292.2
40726.875,0.51,224.59
40726.91667,0.47,210.77
40726.95833,0.44,200.7
40727,0.44,200.7
40727.04167,0.63,268.68
40727.08333,0.83,350.92
40727.125,0.9,382.3
40727.16667,1.02,439.22
40727.20833,0.97,415.02
40727.25,0.82,346.55
40727.29167,0.58,249.83
40727.33333,0.36,175.04
40727.375,0.07,96.72
40727.41667,-0.12,57.92
40727.45833,-0.2,44.54
40727.5,-0.23,39.97
40727.54167,-0.22,41.47
40727.58333,-0.05,71.06
40727.625,0.27,148.27
40727.66667,0.56,242.48
40727.70833,0.77,325.1
40727.75,0.85,359.75
40727.79167,0.82,346.55
40727.83333,0.68,288.21
40727.875,0.63,268.68
40727.91667,0.49,217.63
40727.95833,0.34,168.9
40728,0.41,190.87
40728.04167,0.5,221.1
40728.08333,0.66,280.31
40728.125,0.87,368.69
40728.16667,0.99,424.62
40728.20833,1.06,459.07
40728.25,0.98,419.81
40728.29167,0.8,337.89
40728.33333,0.6,257.29
40728.375,0.33,165.87
40728.41667,0.09,101.38
40728.45833,-0.04,73.05
40728.5,-0.13,56.15
40728.54167,-0.17,49.35
40728.58333,-0.05,71.06
40728.625,0.19,126.33
40728.66667,0.4,187.65
40728.70833,0.83,350.92
40728.75,0.83,350.92
40728.79167,0.85,359.75
40728.83333,0.9,382.3
40728.875,0.65,276.41
40728.91667,0.61,261.06
40728.95833,0.48,214.19
40729,0.35,171.95
40729.04167,0.47,210.77
40729.08333,0.56,242.48
40729.125,0.6,257.29
40729.16667,0.93,396.16
40729.20833,1.03,444.14
40729.25,1.04,449.09
40729.29167,0.9,382.3
40729.33333,0.72,304.33
40729.375,0.48,214.19
40729.41667,0.31,159.89
40729.45833,0.1,103.76
40729.5,-0.02,77.11
40729.54167,-0.03,75.07
40729.58333,-0.03,75.07
40729.625,0.05,92.17
40729.66667,0.32,162.86
40729.70833,0.59,253.54
40729.75,0.84,355.33
40729.79167,0.91,386.89
40729.83333,0.81,342.21
40729.875,0.79,333.6
40729.91667,0.66,280.31
40729.95833,0.48,214.19
40730,0.37,178.15
40730.04167,0.44,200.7
40730.08333,0.47,210.77
40730.125,0.63,268.68
40730.16667,0.76,320.89
40730.20833,0.84,355.33
40730.25,0.95,405.54
40730.29167,0.92,391.51
40730.33333,0.78,329.33
40730.375,0.69,292.2
40730.41667,0.48,214.19
40730.45833,0.3,156.94
40730.5,0.25,142.62
40730.54167,0.19,126.33
40730.58333,0.18,123.71
40730.625,0.22,134.35
40730.66667,0.26,145.43
40730.70833,0.49,217.63
40730.75,0.67,284.25
40730.79167,0.79,333.6
40730.83333,0.89,377.74
40730.875,0.79,333.6
40730.91667,0.65,276.41
40730.95833,0.51,224.59
40731,0.36,175.04
40731.04167,0.25,142.62
40731.08333,0.22,134.35
40731.125,0.24,139.84
40731.16667,0.31,159.89
40731.20833,0.51,224.59
40731.25,0.63,268.68
40731.29167,0.67,284.25
40731.33333,0.65,276.41
40731.375,0.56,242.48
40731.41667,0.46,207.39
40731.45833,0.33,165.87
40731.5,0.21,131.65
40731.54167,0.06,94.43
40731.58333,0,81.27
40731.625,0.08,99.04
40731.66667,0.07,96.72
40731.70833,0.44,200.7
40731.75,0.61,261.06
40731.79167,0.67,284.25
40731.83333,0.91,386.89
40731.875,0.83,350.92
40731.91667,0.7,296.22
40731.95833,0.59,253.54
40732,0.41,190.87
40732.04167,0.24,139.84
40732.08333,0.19,126.33
40732.125,0.1,103.76
40732.16667,0.12,108.58
40732.20833,0.31,159.89
40732.25,0.36,175.04
40732.29167,0.52,228.11
40732.33333,0.61,261.06
40732.375,0.57,246.14
40732.41667,0.52,228.11
40732.45833,0.48,214.19
40732.5,0.28,151.13
40732.54167,0.2,128.98
40732.58333,0.14,113.52
40732.625,0.09,101.38
40732.66667,0.16,118.56
40732.70833,0.32,162.86
40732.75,0.51,224.59
40732.79167,0.63,268.68
40732.83333,0.78,329.33
40732.875,0.79,333.6
40732.91667,0.72,304.33
40732.95833,0.59,253.54
40733,0.39,184.45
40733.04167,0.26,145.43
40733.08333,0.15,116.02
40733.125,0,81.27
40733.16667,-0.05,71.06
40733.20833,0,81.27
40733.25,0.04,89.94
40733.29167,0.15,116.02
40733.33333,0.28,151.13
40733.375,0.28,151.13
40733.41667,0.34,168.9
40733.45833,0.39,184.45
40733.5,0.39,184.45
40733.54167,0.3,156.94
40733.58333,0.26,145.43
40733.625,0.24,139.84
40733.66667,0.21,131.65
40733.70833,0.33,165.87
40733.75,0.48,214.19
40733.79167,0.53,231.67
40733.83333,0.73,308.43
40733.875,0.73,308.43
40733.91667,0.83,350.92
40733.95833,0.71,300.26
40734,0.53,231.67
40734.04167,0.45,204.03
40734.08333,0.24,139.84
40734.125,0.07,96.72
40734.16667,0,81.27
40734.20833,-0.07,67.17
40734.25,-0.1,61.54
40734.29167,-0.01,79.18
40734.33333,0.01,83.4
40734.375,0.03,87.73
40734.41667,0.26,145.43
40734.45833,0.39,184.45
40734.5,0.34,168.9
40734.54167,0.44,200.7
40734.58333,0.41,190.87
40734.625,0.37,178.15
40734.66667,0.36,175.04
40734.70833,0.42,194.12
40734.75,0.41,190.87
40734.79167,0.51,224.59
40734.83333,0.67,284.25
40734.875,0.75,316.71
40734.91667,0.83,350.92
40734.95833,0.77,325.1
40735,0.71,300.26
40735.04167,0.56,242.48
40735.08333,0.43,197.4
40735.125,0.24,139.84
40735.16667,0.06,94.43
40735.20833,-0.06,69.1
40735.25,-0.13,56.15
40735.29167,-0.19,46.11
40735.33333,-0.16,51.01
40735.375,-0.1,61.54
40735.41667,-0.03,75.07
40735.45833,0.18,123.71
40735.5,0.32,162.86
40735.54167,0.41,190.87
40735.58333,0.5,221.1
40735.625,0.53,231.67
40735.66667,0.46,207.39
40735.70833,0.49,217.63
40735.75,0.45,204.03
40735.79167,0.43,197.4
40735.83333,0.57,246.14
40735.875,0.64,272.53
40735.91667,0.79,333.6
40735.95833,0.8,337.89
40736,0.73,308.43
40736.04167,0.75,316.71
40736.08333,0.55,238.85
40736.125,0.4,187.65
40736.16667,0.2,128.98
40736.20833,0,81.27
40736.25,-0.15,52.69
40736.29167,-0.3,30.28
40736.33333,-0.37,21.93
40736.375,-0.31,29.01
40736.41667,-0.16,51.01
40736.45833,0.01,83.4
40736.5,0.28,151.13
40736.54167,0.47,210.77
40736.58333,0.49,217.63
40736.625,0.67,284.25
40736.66667,0.66,280.31
40736.70833,0.57,246.14
40736.75,0.54,235.24
40736.79167,0.48,214.19
40736.83333,0.49,217.63
40736.875,0.6,257.29
40736.91667,0.69,292.2
40736.95833,0.77,325.1
40737,0.85,359.75
40737.04167,0.81,342.21
40737.08333,0.8,337.89
40737.125,0.6,257.29
40737.16667,0.42,194.12
40737.20833,0.19,126.33
40737.25,0,81.27
40737.29167,-0.22,41.47
40737.33333,-0.36,23.04
40737.375,-0.37,21.93
40737.41667,-0.33,26.54
40737.45833,-0.2,44.54
40737.5,0.05,92.17
40737.54167,0.26,145.43
40737.58333,0.55,238.85
40737.625,0.58,249.83
40737.66667,0.64,272.53
40737.70833,0.64,272.53
40737.75,0.54,235.24
40737.79167,0.48,214.19
40737.83333,0.46,207.39
40737.875,0.44,200.7
40737.91667,0.51,224.59
40737.95833,0.66,280.31
40738,0.75,316.71
40738.04167,0.88,373.2
40738.08333,0.87,368.69
40738.125,0.78,329.33
40738.16667,0.61,261.06
40738.20833,0.41,190.87
40738.25,0.16,118.56
40738.29167,-0.13,56.15
40738.33333,-0.29,31.58
40738.375,-0.37,21.93
40738.41667,-0.35,24.18
40738.45833,-0.26,35.65
40738.5,-0.03,75.07
40738.54167,0.19,126.33
40738.58333,0.45,204.03
40738.625,0.67,284.25
40738.66667,0.74,312.56
40738.70833,0.68,288.21
40738.75,0.76,320.89
40738.79167,0.57,246.14
40738.83333,0.47,210.77
40738.875,0.47,210.77
40738.91667,0.42,194.12
40738.95833,0.46,207.39
40739,0.73,308.43
40739.04167,0.81,342.21
40739.08333,0.93,396.16
40739.125,0.96,410.27
40739.16667,0.83,350.92
40739.20833,0.64,272.53
40739.25,0.38,181.29
40739.29167,0.09,101.38
40739.33333,-0.16,51.01
40739.375,-0.34,25.35
40739.41667,-0.43,15.85
40739.45833,-0.41,17.77
40739.5,-0.28,32.91
40739.54167,-0.02,77.11
40739.58333,0.25,142.62
40739.625,0.59,253.54
40739.66667,0.57,246.14
40739.70833,0.78,329.33
40739.75,0.65,276.41
40739.79167,0.49,217.63
40739.83333,0.45,204.03
40739.875,0.36,175.04
40739.91667,0.24,139.84
40739.95833,0.34,168.9
40740,0.47,210.77
40740.04167,0.62,264.85
40740.08333,0.87,368.69
40740.125,0.94,400.84
40740.16667,0.89,377.74
40740.20833,0.76,320.89
40740.25,0.58,249.83
40740.29167,0.27,148.27
40740.33333,-0.02,77.11
40740.375,-0.3,30.28
40740.41667,-0.45,14.04
40740.45833,-0.49,10.75
40740.5,-0.4,18.77
40740.54167,-0.2,44.54
40740.58333,0.13,111.03
40740.625,0.43,197.4
40740.66667,0.57,246.14
40740.70833,0.78,329.33
40740.75,0.68,288.21
40740.79167,0.63,268.68
40740.83333,0.5,221.1
40740.875,0.34,168.9
40740.91667,0.31,159.89
40740.95833,0.24,139.84
40741,0.28,151.13
40741.04167,0.5,221.1
40741.08333,0.71,300.26
40741.125,0.84,355.33
40741.16667,0.95,405.54
40741.20833,0.94,400.84
40741.25,0.65,276.41
40741.29167,0.38,181.29
40741.33333,0.12,108.58
40741.375,-0.2,44.54
40741.41667,-0.32,27.76
40741.45833,-0.38,20.85
40741.5,-0.41,17.77
40741.54167,-0.26,35.65
40741.58333,0.03,87.73
40741.625,0.34,168.9
40741.66667,0.5,221.1
40741.70833,0.77,325.1
40741.75,0.68,288.21
40741.79167,0.69,292.2
40741.83333,0.56,242.48
40741.875,0.39,184.45
40741.91667,0.28,151.13
40741.95833,0.14,113.52
40742,0.19,126.33
40742.04167,0.34,168.9
40742.08333,0.49,217.63
40742.125,0.73,308.43
40742.16667,0.89,377.74
40742.20833,0.92,391.51
40742.25,0.77,325.1
40742.29167,0.6,257.29
40742.33333,0.33,165.87
40742.375,0.06,94.43
40742.41667,-0.12,57.92
40742.45833,-0.27,34.27
40742.5,-0.36,23.04
40742.54167,-0.24,38.51
40742.58333,-0.08,65.26
40742.625,0.29,154.02
40742.66667,0.44,200.7
40742.70833,0.69,292.2
40742.75,0.82,346.55
40742.79167,0.72,304.33
40742.83333,0.62,264.85
40742.875,0.5,221.1
40742.91667,0.33,165.87
40742.95833,0.16,118.56
40743,0.1,103.76
40743.04167,0.17,121.12
40743.08333,0.37,178.15
40743.125,0.5,221.1
40743.16667,0.75,316.71
40743.20833,0.87,368.69
40743.25,0.86,364.21
40743.29167,0.78,329.33
40743.33333,0.55,238.85
40743.375,0.29,154.02
40743.41667,0.02,85.55
40743.45833,-0.17,49.35
40743.5,-0.25,37.07
40743.54167,-0.24,38.51
40743.58333,-0.04,73.05
40743.625,0.2,128.98
40743.66667,0.45,204.03
40743.70833,0.7,296.22
40743.75,0.78,329.33
40743.79167,0.78,329.33
40743.83333,0.77,325.1
40743.875,0.6,257.29
40743.91667,0.5,221.1
40743.95833,0.27,148.27
40744,0.12,108.58
40744.04167,0.12,108.58
40744.08333,0.25,142.62
40744.125,0.39,184.45
40744.16667,0.61,261.06
40744.20833,0.74,312.56
40744.25,0.83,350.92
40744.29167,0.81,342.21
40744.33333,0.74,312.56
40744.375,0.49,217.63
40744.41667,0.37,178.15
40744.45833,0.27,148.27
40744.5,0.15,116.02
40744.54167,0.18,123.71
40744.58333,0.21,131.65
40744.625,0.4,187.65
40744.66667,0.62,264.85
40744.70833,0.85,359.75
40744.75,0.99,424.62
40744.79167,1.06,459.07
40744.83333,1.07,464.1
40744.875,0.91,386.89
40744.91667,0.8,337.89
40744.95833,0.64,272.53
40745,0.53,231.67
40745.04167,0.46,207.39
40745.08333,0.51,224.59
40745.125,0.57,246.14
40745.16667,0.7,296.22
40745.20833,0.84,355.33
40745.25,0.93,396.16
40745.29167,1.01,434.32
40745.33333,0.93,396.16
40745.375,0.85,359.75
40745.41667,0.71,300.26
40745.45833,0.62,264.85
40745.5,0.53,231.67
40745.54167,0.49,217.63
40745.58333,0.49,217.63
40745.625,0.5,221.1
40745.66667,0.53,231.67
40745.70833,0.73,308.43
40745.75,0.79,333.6
40745.79167,0.88,373.2
40745.83333,0.95,405.54
40745.875,0.84,355.33
40745.91667,0.72,304.33
40745.95833,0.57,246.14
40746,0.41,190.87
40746.04167,0.3,156.94
40746.08333,0.22,134.35
40746.125,0.17,121.12
40746.16667,0.25,142.62
40746.20833,0.35,171.95
40746.25,0.46,207.39
40746.29167,0.6,257.29
40746.33333,0.57,246.14
40746.375,0.46,207.39
40746.41667,0.38,181.29
40746.45833,0.27,148.27
40746.5,0.19,126.33
40746.54167,0.14,113.52
40746.58333,0.09,101.38
40746.625,0.16,118.56
40746.66667,0.31,159.89
40746.70833,0.47,210.77
40746.75,0.62,264.85
40746.79167,0.75,316.71
40746.83333,0.75,316.71
40746.875,0.74,312.56
40746.91667,0.63,268.68
40746.95833,0.44,200.7
40747,0.31,159.89
40747.04167,0.16,118.56
40747.08333,0.07,96.72
40747.125,0,81.27
40747.16667,0.03,87.73
40747.20833,0.09,101.38
40747.25,0.28,151.13
40747.29167,0.36,175.04
40747.33333,0.37,178.15
40747.375,0.4,187.65
40747.41667,0.34,168.9
40747.45833,0.28,151.13
40747.5,0.23,137.08
40747.54167,0.18,123.71
40747.58333,0.08,99.04
40747.625,0.25,142.62
40747.66667,0.25,142.62
40747.70833,0.38,181.29
40747.75,0.6,257.29
40747.79167,0.67,284.25
40747.83333,0.76,320.89
40747.875,0.77,325.1
40747.91667,0.79,333.6
40747.95833,0.56,242.48
40748,0.51,224.59
40748.04167,0.31,159.89
40748.08333,0.21,131.65
40748.125,0.14,113.52
40748.16667,0.08,99.04
40748.20833,0.11,106.15
40748.25,0.18,123.71
40748.29167,0.19,126.33
40748.33333,0.29,154.02
40748.375,0.35,171.95
40748.41667,0.43,197.4
40748.45833,0.52,228.11
40748.5,0.41,190.87
40748.54167,0.43,197.4
40748.58333,0.35,171.95
40748.625,0.36,175.04
40748.66667,0.42,194.12
40748.70833,0.44,200.7
40748.75,0.56,242.48
40748.79167,0.73,308.43
40748.83333,0.73,308.43
40748.875,0.74,312.56
40748.91667,0.81,342.21
40748.95833,0.64,272.53
40749,0.6,257.29
40749.04167,0.46,207.39
40749.08333,0.28,151.13
40749.125,0.19,126.33
40749.16667,0.07,96.72
40749.20833,0,81.27
40749.25,0,81.27
40749.29167,0.03,87.73
40749.33333,0.09,101.38
40749.375,0.2,128.98
40749.41667,0.28,151.13
40749.45833,0.34,168.9
40749.5,0.4,187.65
40749.54167,0.38,181.29
40749.58333,0.4,187.65
40749.625,0.41,190.87
40749.66667,0.42,194.12
40749.70833,0.45,204.03
40749.75,0.49,217.63
40749.79167,0.53,231.67
40749.83333,0.66,280.31
40749.875,0.69,292.2
40749.91667,0.71,300.26
40749.95833,0.68,288.21
40750,0.57,246.14
40750.04167,0.48,214.19
40750.08333,0.36,175.04
40750.125,0.19,126.33
40750.16667,0.06,94.43
40750.20833,-0.07,67.17
40750.25,-0.16,51.01
40750.29167,-0.19,46.11
40750.33333,-0.21,42.99
40750.375,-0.17,49.35
40750.41667,0.03,87.73
40750.45833,0.23,137.08
40750.5,0.33,165.87
40750.54167,0.37,178.15
40750.58333,0.44,200.7
40750.625,0.43,197.4
40750.66667,0.39,184.45
40750.70833,0.43,197.4
40750.75,0.41,190.87
40750.79167,0.43,197.4
40750.83333,0.5,221.1
40750.875,0.64,272.53
40750.91667,0.6,257.29
40750.95833,0.65,276.41
40751,0.68,288.21
40751.04167,0.57,246.14
40751.08333,0.48,214.19
40751.125,0.36,175.04
40751.16667,0.16,118.56
40751.20833,0,81.27
40751.25,-0.08,65.26
40751.29167,-0.18,47.72
40751.33333,-0.22,41.47
40751.375,-0.21,42.99
40751.41667,-0.18,47.72
40751.45833,0.08,99.04
40751.5,0.21,131.65
40751.54167,0.34,168.9
40751.58333,0.49,217.63
40751.625,0.47,210.77
40751.66667,0.51,224.59
40751.70833,0.5,221.1
40751.75,0.39,184.45
40751.79167,0.49,217.63
40751.83333,0.48,214.19
40751.875,0.51,224.59
40751.91667,0.64,272.53
40751.95833,0.69,292.2
40752,0.72,304.33
40752.04167,0.76,320.89
40752.08333,0.7,296.22
40752.125,0.61,261.06
40752.16667,0.5,221.1
40752.20833,0.4,187.65
40752.25,0.36,175.04
40752.29167,0.41,190.87
40752.33333,0.47,210.77
40752.375,0.57,246.14
40752.41667,0.66,280.31
40752.45833,0.72,304.33
40752.5,0.77,325.1
40752.54167,0.83,350.92
40752.58333,0.89,377.74
40752.625,0.95,405.54
40752.66667,0.95,405.54
40752.70833,0.92,391.51
40752.75,0.86,364.21
40752.79167,0.81,342.21
40752.83333,0.8,337.89
40752.875,0.76,320.89
40752.91667,0.79,333.6
40752.95833,0.86,364.21
40753,0.92,391.51
40753.04167,1.06,459.07
40753.08333,1.17,515.91
40753.125,1.19,526.61
40753.16667,1.18,521.25
40753.20833,1.14,500.08
40753.25,1.08,469.16
40753.29167,1.02,439.22
40753.33333,0.99,424.62
40753.375,0.91,386.89
40753.41667,0.87,368.69
40753.45833,0.8,337.89
40753.5,0.78,329.33
40753.54167,0.8,337.89
40753.58333,0.88,373.2
40753.625,0.99,424.62
40753.66667,1.03,444.14
40753.70833,1.06,459.07
40753.75,1.03,444.14
40753.79167,0.95,405.54
40753.83333,0.91,386.89
40753.875,0.92,391.51
40753.91667,0.99,424.62
40753.95833,1.25,559.34
40754,1.35,616.09
40754.04167,1.43,663.47
40754.08333,1.58,757.02
40754.125,1.61,776.48
40754.16667,1.55,737.82
40754.20833,1.48,693.97
40754.25,1.39,639.56
40754.29167,1.3,587.37
40754.33333,1.27,570.47
40754.375,1.25,559.34
